mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
65.0,29.5,Bras,4.2,107,0,0,10,90,0,0,0.0,1
66.42,66.42,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
60.0,56.9,Bras,4.4,755,82,0,18,0,0,0,0.0,1
36.0,24.5,Bras,4.6,61,72,0,0,0,0,0,28.0,0
34.83,34.83,Bras,4.6,61,72,0,0,0,0,0,28.0,0
65.0,53.0,Bras,4.2,107,0,0,10,90,0,0,0.0,1
72.0,61.62,Bras,3.8,98,72,0,28,0,0,0,0.0,1
47.99,47.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
48.0,39.32,Bras,4.4,382,82,0,18,0,0,0,0.0,1
41.58,41.58,Panties,4.6,104,0,0,0,0,53,35,12.0,0
50.0,35.2,Bras,4.2,962,85,0,15,0,0,0,0.0,1
63.36,63.36,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,32.5,Bras,3.8,31,71,0,0,0,0,0,29.5,0
59.95,59.95,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,18.91,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.95,38.95,Panties,4.6,104,0,0,0,0,53,35,12.0,0
65.0,44.49,Bras,4.2,107,0,0,10,90,0,0,0.0,1
48.0,44.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
50.0,47.5,Bras,4.3,410,41,0,11,48,0,0,0.0,1
68.0,39.95,Bras,4.2,247,80,0,20,0,0,0,0.0,1
37.98,37.98,Bras,3.8,31,71,0,0,0,0,0,29.5,0
72.0,40.39,Bras,3.8,98,72,0,28,0,0,0,0.0,1
56.0,32.0,Bras,4.4,92,82,0,18,0,0,0,0.0,1
72.0,68.52,Bras,3.8,98,72,0,28,0,0,0,0.0,1
49.95,49.95,Bras,4.2,962,85,0,15,0,0,0,0.0,1
60.0,57.0,Bras,4.4,755,82,0,18,0,0,0,0.0,1
39.0,39.0,Panties,4.4,73,88,0,0,0,0,0,12.0,0
52.0,52.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
33.0,25.97,Panties,3.9,90,75,0,0,0,0,0,25.0,0
32.0,21.95,Bras,3.9,77,0,0,0,0,92,0,8.0,0
72.0,44.99,Bras,3.8,98,72,0,28,0,0,0,0.0,1
18.0,12.99,Bras,4.0,512,100,0,0,0,0,0,0.0,0
38.0,29.23,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.0,21.89,Bras,4.4,382,82,0,18,0,0,0,0.0,1
38.0,19.87,Bras,4.3,377,86,0,14,0,0,0,0.0,1
34.74,34.74,Bras,4.6,61,72,0,0,0,0,0,28.0,0
22.0,15.91,Panties,4.4,17,0,0,0,0,92,0,8.0,0
39.0,39.0,Panties,4.7,123,93,0,7,0,0,0,0.0,0
22.0,16.97,Panties,4.4,17,0,0,0,0,92,0,8.0,0
48.0,19.93,Bras,4.4,382,82,0,18,0,0,0,0.0,1
45.18,45.18,Panties,4.6,104,0,0,0,0,53,35,12.0,0
33.0,29.7,Panties,4.0,2,0,0,0,0,90,0,10.0,0
36.0,25.37,Bras,4.6,61,72,0,0,0,0,0,28.0,0
33.0,33.0,Panties,4.7,455,0,0,0,0,90,0,10.0,0
36.0,24.68,Bras,4.6,61,72,0,0,0,0,0,28.0,0
65.0,52.0,Bras,4.3,1857,80,0,20,0,0,0,0.0,1
52.0,52.0,Bras,4.4,1145,85,0,15,0,0,0,0.0,1
49.99,49.99,Bras,4.2,962,85,0,15,0,0,0,0.0,1
33.5,33.5,Panties,4.3,412,0,0,0,0,95,0,5.0,0
48.0,26.79,Bras,4.4,382,82,0,18,0,0,0,0.0,1
22.0,15.99,Panties,4.4,17,0,0,0,0,92,0,8.0,0
40.43,40.43,Bras,4.4,755,100,0,0,0,0,0,0.0,1
55.99,55.99,Bras,4.4,92,82,0,18,0,0,0,0.0,1
65.0,43.39,Bras,4.2,107,0,0,10,90,0,0,0.0,1
22.0,17.46,Panties,4.4,17,0,0,0,0,92,0,8.0,0
65.0,56.38,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,27.92,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,49.97,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
12.0,12.0,Panties,4.5,98,82,0,0,0,0,0,18.0,0
60.0,55.0,Bras,4.4,755,82,0,18,0,0,0,0.0,1
50.0,32.57,Bras,4.2,962,85,0,15,0,0,0,0.0,1
60.0,50.0,Bras,4.4,755,82,0,18,0,0,0,0.0,1
55.24,55.24,Bras,4.4,92,82,0,18,0,0,0,0.0,1
48.0,32.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
44.0,33.11,Bras,4.0,21,88,0,12,0,0,0,0.0,1
50.0,45.4,Bras,4.3,410,41,0,11,48,0,0,0.0,1
27.0,27.0,Panties,4.5,24,82,0,18,0,0,0,0.0,0
42.0,27.21,Bras,3.8,193,67,0,33,0,0,0,0.0,1
30.0,30.0,Panties,4.4,70,85,0,0,0,0,0,15.0,0
65.0,56.99,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
32.0,25.58,Bras,3.9,77,0,0,0,0,92,0,8.0,0
38.0,23.91,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,22.17,Bras,4.3,377,86,0,14,0,0,0,0.0,1
46.0,41.4,Bras,4.3,470,71,0,29,0,0,0,0.0,1
33.0,25.99,Panties,3.9,90,75,0,0,0,0,0,25.0,0
34.75,34.75,Bras,4.3,410,41,0,11,48,0,0,0.0,1
45.99,45.99,Bras,4.4,279,76,0,24,0,0,0,0.0,1
56.0,52.99,Bras,4.4,92,82,0,18,0,0,0,0.0,1
50.0,37.03,Bras,4.2,962,85,0,15,0,0,0,0.0,1
56.0,39.03,Bras,4.4,92,82,0,18,0,0,0,0.0,1
38.0,25.75,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.0,48.0,Bras,4.2,962,85,0,15,0,0,0,0.0,1
65.0,54.5,Bras,4.2,107,0,0,10,90,0,0,0.0,1
50.0,42.83,Bras,4.2,962,85,0,15,0,0,0,0.0,1
71.13,71.13,Bras,3.8,98,72,0,28,0,0,0,0.0,1
65.0,50.62,Bras,4.2,107,0,0,10,90,0,0,0.0,1
32.0,22.07,Bras,3.9,77,0,0,0,0,92,0,8.0,0
34.93,34.93,Bras,4.6,61,72,0,0,0,0,0,28.0,0
38.0,23.44,Bras,4.3,377,86,0,14,0,0,0,0.0,1
32.0,27.7,Bras,3.9,77,0,0,0,0,92,0,8.0,0
42.0,24.95,Bras,3.8,193,67,0,33,0,0,0,0.0,1
16.49,16.49,Panties,4.7,123,93,0,7,0,0,0,0.0,0
46.0,34.5,Bras,4.3,470,71,0,29,0,0,0,0.0,1
65.0,39.98,Bras,4.2,107,0,0,10,90,0,0,0.0,1
47.99,47.99,Bras,4.4,755,100,0,0,0,0,0,0.0,1
60.0,34.99,Bras,4.4,755,100,0,0,0,0,0,0.0,1
60.0,47.99,Bras,4.4,755,82,0,18,0,0,0,0.0,1
65.0,51.95,Bras,4.4,1145,80,0,20,0,0,0,0.0,1
38.0,21.96,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,26.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.4,48.4,Bras,4.2,962,85,0,15,0,0,0,0.0,1
12.0,11.0,Panties,4.5,98,82,0,0,0,0,0,18.0,0
38.0,33.09,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,18.03,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,59.0,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
64.95,64.95,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,45.5,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
72.0,40.0,Bras,3.8,98,72,0,28,0,0,0,0.0,1
38.0,14.73,Bras,4.3,377,86,0,14,0,0,0,0.0,1
50.0,29.8,Bras,4.3,410,41,0,11,48,0,0,0.0,1
50.0,34.99,Bras,4.3,410,41,0,11,48,0,0,0.0,1
38.0,24.6,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.0,20.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
50.0,47.0,Bras,4.3,410,54,0,13,33,0,0,0.0,1
65.0,41.4,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
65.0,34.99,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
65.0,34.98,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
32.0,25.57,Bras,3.9,77,0,0,0,0,92,0,8.0,0
18.0,15.41,Bras,4.0,512,89,0,11,0,0,0,0.0,1
20.89,20.89,Bras,4.4,92,82,0,18,0,0,0,0.0,1
65.0,65.0,Bras,4.3,1857,80,0,20,0,0,0,0.0,1
72.0,34.04,Bras,3.8,98,72,0,28,0,0,0,0.0,1
48.0,34.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
38.0,16.96,Bras,3.8,31,71,0,0,0,0,0,29.5,0
68.86,68.86,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
35.99,35.99,Bras,4.6,61,72,0,0,0,0,0,28.0,0
40.71,40.71,Bras,3.8,193,70,0,0,0,0,0,30.0,0
59.99,59.99,Panties,5.0,1,83,0,0,0,0,0,17.0,0
65.0,32.98,Bras,4.2,107,0,0,10,90,0,0,0.0,1
48.0,43.0,Bras,4.4,382,82,0,18,0,0,0,0.0,1
65.0,65.0,Bras,4.4,1145,85,0,15,0,0,0,0.0,1
49.0,16.0,Panties,4.3,412,0,0,0,0,95,0,5.0,0
50.0,47.0,Bras,4.2,962,85,0,15,0,0,0,0.0,1
50.0,30.0,Bras,4.2,962,85,0,15,0,0,0,0.0,1
26.83,26.83,Panties,4.0,46,100,0,0,0,0,0,0.0,0
54.77,54.77,Bras,4.2,962,85,0,15,0,0,0,0.0,1
59.96,59.96,Bras,4.4,755,82,0,18,0,0,0,0.0,1
69.99,69.99,Bras,4.4,755,82,0,18,0,0,0,0.0,1
50.0,39.99,Bras,4.2,962,85,0,15,0,0,0,0.0,1
65.0,52.5,Bras,4.2,107,0,0,10,90,0,0,0.0,1
49.67,49.67,Bras,4.4,382,82,0,18,0,0,0,0.0,1
60.0,52.07,Bras,4.4,755,100,0,0,0,0,0,0.0,1
38.0,22.78,Bras,4.3,377,86,0,14,0,0,0,0.0,1
50.0,46.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
38.0,28.39,Bras,4.3,377,86,0,14,0,0,0,0.0,1
60.0,48.91,Bras,4.1,136,81,0,19,0,0,0,0.0,1
46.0,30.59,Bras,4.3,470,71,0,29,0,0,0,0.0,1
44.0,44.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
60.0,39.95,Bras,4.4,755,100,0,0,0,0,0,0.0,1
33.0,28.0,Panties,4.7,455,0,0,0,0,90,0,10.0,0
45.54,45.54,Bras,4.4,279,100,0,0,0,0,0,0.0,1
50.0,35.2,Bras,4.1,468,0,0,0,100,0,0,0.0,1
46.0,46.0,Bras,4.4,382,82,0,18,0,0,0,0.0,1
50.0,47.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
32.0,18.93,Bras,3.9,77,0,0,0,0,92,0,8.0,0
65.0,46.0,Bras,4.4,1145,80,0,20,0,0,0,0.0,1
60.0,60.0,Bras,4.4,755,100,0,0,0,0,0,0.0,1
39.0,39.0,Panties,4.1,58,88,0,0,0,0,0,12.0,0
59.99,59.99,Bras,4.4,755,82,0,18,0,0,0,0.0,1
65.0,50.79,Bras,4.2,107,0,0,10,90,0,0,0.0,1
44.0,44.0,Bras,4.0,21,88,0,12,0,0,0,0.0,1
65.0,56.99,Bras,4.4,1145,80,0,20,0,0,0,0.0,1
45.0,45.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
55.0,49.58,Bras,4.2,585,0,0,15,85,0,0,0.0,1
41.86,41.86,Bras,4.2,107,0,0,10,90,0,0,0.0,1
32.0,20.4,Bras,3.9,77,0,0,0,0,92,0,8.0,0
44.33,44.33,Bras,4.3,410,41,0,11,48,0,0,0.0,1
65.0,42.0,Bras,4.2,107,0,0,10,90,0,0,0.0,1
50.0,36.99,Bras,4.2,962,85,0,15,0,0,0,0.0,1
65.0,45.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,27.47,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,52.0,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
31.45,31.45,Panties,4.7,123,93,0,7,0,0,0,0.0,0
56.0,34.99,Bras,4.4,92,82,0,18,0,0,0,0.0,1
48.0,45.0,Bras,4.4,382,82,0,18,0,0,0,0.0,1
65.0,44.95,Bras,4.3,308,0,0,0,100,0,0,0.0,1
65.0,31.02,Bras,4.2,107,0,0,10,90,0,0,0.0,1
44.0,39.6,Bras,4.0,13,79,0,0,0,0,0,21.5,0
64.95,64.95,Bras,4.4,814,91,0,9,0,0,0,0.0,1
50.0,50.0,Bras,4.2,962,85,0,15,0,0,0,0.0,1
48.0,35.99,Bras,4.4,382,82,0,18,0,0,0,0.0,1
65.0,49.16,Bras,4.2,107,0,0,10,90,0,0,0.0,1
46.0,29.95,Bras,4.4,279,87,0,13,0,0,0,0.0,1
50.0,39.95,Bras,4.2,962,85,0,15,0,0,0,0.0,1
48.0,28.49,Bras,4.4,382,82,0,18,0,0,0,0.0,1
64.98,64.98,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
55.0,49.99,Bras,4.2,585,0,0,15,85,0,0,0.0,1
32.0,16.8,Bras,3.9,77,0,0,0,0,92,0,8.0,0
44.0,44.0,Bras,4.0,13,79,0,0,0,0,0,21.5,0
65.0,62.0,Bras,4.4,814,91,0,9,0,0,0,0.0,1
63.02,63.02,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
46.0,30.88,Bras,4.4,279,87,0,13,0,0,0,0.0,1
38.0,26.7,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,20.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,Bras,4.3,470,72,0,0,0,0,0,28.0,0
18.0,15.95,Bras,4.0,512,100,0,0,0,0,0,0.0,1
38.0,23.94,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,52.0,Bras,4.4,814,91,0,9,0,0,0,0.0,1
18.0,11.65,Bras,4.0,512,100,0,0,0,0,0,0.0,0
48.0,48.0,Bras,4.4,382,82,0,18,0,0,0,0.0,1
46.0,46.0,Bras,4.3,470,71,0,29,0,0,0,0.0,1
18.0,18.0,Bras,4.0,512,89,0,11,0,0,0,0.0,1
38.0,24.72,Bras,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,Bras,4.4,279,100,0,0,0,0,0,0.0,1
46.0,46.0,Bras,4.4,279,87,0,13,0,0,0,0.0,1
48.0,48.0,Bras,4.4,755,100,0,0,0,0,0,0.0,1
46.0,39.99,Bras,4.3,470,71,0,29,0,0,0,0.0,1
65.0,58.98,Bras,4.2,107,0,0,10,90,0,0,0.0,1
44.0,30.99,Bras,4.0,13,79,0,0,0,0,0,21.5,0
38.0,18.94,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,Bras,4.3,1856,80,0,20,0,0,0,0.0,1
60.0,48.0,Bras,4.4,755,100,0,0,0,0,0,0.0,1
65.0,65.0,Bras,4.4,814,91,0,9,0,0,0,0.0,1
65.0,33.94,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,52.0,Bras,4.4,1145,80,0,20,0,0,0,0.0,1
60.0,27.59,Bras,4.4,755,82,0,18,0,0,0,0.0,1
46.0,37.86,Bras,4.3,470,71,0,29,0,0,0,0.0,1
60.0,48.0,Bras,4.4,755,82,0,18,0,0,0,0.0,1
50.0,40.0,Bras,4.2,962,85,0,15,0,0,0,0.0,1
60.0,60.0,Bras,4.4,755,82,0,18,0,0,0,0.0,1
65.0,65.0,Bras,4.4,1145,80,0,20,0,0,0,0.0,1
48.5,48.5,Bras,4.3,410,54,0,13,33,0,0,0.0,1
50.0,39.5,Bras,4.3,410,41,0,11,48,0,0,0.0,1
50.0,33.99,Bras,4.3,410,41,0,11,48,0,0,0.0,1
54.98,54.98,Bras,4.2,247,80,0,20,0,0,0,0.0,1
30.0,30.0,Panties,4.3,408,0,0,0,0,95,0,5.0,0
38.0,21.98,Bras,4.3,377,86,0,14,0,0,0,0.0,1
50.0,29.99,Bras,4.3,410,41,0,11,48,0,0,0.0,1
72.0,40.05,Bras,3.8,98,72,0,28,0,0,0,0.0,1
38.0,31.53,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.0,38.49,Bras,4.4,381,82,0,18,0,0,0,0.0,1
50.0,45.95,Bras,4.3,410,41,0,11,48,0,0,0.0,1
62.99,62.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
50.0,28.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
50.0,29.19,Bras,4.3,410,41,0,11,48,0,0,0.0,1
48.0,24.95,Bras,4.3,468,71,0,29,0,0,0,0.0,1
68.0,29.77,Bras,4.2,94,70,0,30,0,0,0,0.0,1
38.0,21.79,Bras,4.3,377,86,0,14,0,0,0,0.0,1
50.0,44.99,Bras,4.3,410,41,0,11,48,0,0,0.0,1
50.0,36.95,Bras,4.2,961,85,0,15,0,0,0,0.0,1
65.0,58.94,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,30.56,Bras,4.3,377,86,0,14,0,0,0,0.0,1
68.0,46.35,Bras,4.2,94,70,0,30,0,0,0,0.0,1
65.0,49.91,Bras,4.2,107,0,0,10,90,0,0,0.0,1
68.0,47.59,Bras,4.2,247,80,0,20,0,0,0,0.0,1
46.0,34.97,Bras,4.3,468,71,0,29,0,0,0,0.0,1
33.0,21.85,Panties,3.9,90,72,0,0,0,0,0,28.0,0
65.0,56.93,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,18.73,Bras,4.3,377,86,0,14,0,0,0,0.0,1
19.0,11.9,Panties,4.1,60,86,0,14,0,0,0,0.0,0
38.0,25.7,Bras,4.3,377,86,0,14,0,0,0,0.0,1
52.36,52.36,Bras,4.3,410,41,0,11,48,0,0,0.0,1
48.0,37.17,Bras,4.4,381,82,0,18,0,0,0,0.0,1
33.0,23.51,Panties,3.9,90,72,0,0,0,0,0,28.0,0
22.0,17.6,Panties,4.4,15,0,0,0,0,92,0,8.0,0
35.95,35.95,Panties,4.3,408,0,0,0,0,95,0,5.0,0
48.4,48.4,Bras,4.2,961,85,0,15,0,0,0,0.0,1
50.0,46.84,Bras,4.3,410,41,0,11,48,0,0,0.0,1
68.86,68.86,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
38.0,18.9,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,29.66,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,25.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
49.0,38.8,Panties,4.3,408,0,0,0,0,95,0,5.0,0
50.0,39.69,Bras,4.3,410,41,0,11,48,0,0,0.0,1
65.0,38.6,Bras,4.2,107,0,0,10,90,0,0,0.0,1
22.0,18.64,Panties,4.4,401,0,0,12,0,53,35,0.0,0
18.0,11.8,Bras,4.0,511,100,0,0,0,0,0,0.0,0
22.0,22.0,Panties,4.4,401,0,0,12,0,53,35,0.0,0
38.0,36.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
39.9,39.9,Bras,4.3,377,86,0,14,0,0,0,0.0,1
63.99,63.99,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
65.0,57.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,30.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
45.88,45.88,Bras,4.2,94,70,0,30,0,0,0,0.0,1
46.0,31.99,Bras,4.3,468,72,0,0,0,0,0,28.0,0
19.0,16.15,Panties,4.1,60,86,0,14,0,0,0,0.0,0
22.0,17.46,Panties,4.4,15,0,0,0,0,92,0,8.0,0
13.0,11.75,Panties,4.6,20,86,0,0,0,0,0,14.0,0
27.0,25.0,Panties,4.0,46,100,0,0,0,0,0,0.0,0
34.99,34.99,Bras,4.4,118,95,0,5,0,0,0,0.0,1
46.0,25.0,Bras,4.2,730,87,0,13,0,0,0,0.0,1
38.0,24.81,Bras,4.3,377,86,0,14,0,0,0,0.0,1
22.0,19.0,Panties,4.4,401,0,0,12,0,53,35,0.0,0
69.47,69.47,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
22.0,20.29,Panties,4.4,401,0,0,0,0,53,35,12.0,0
65.0,59.37,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
49.99,49.99,Bras,4.4,754,100,0,0,0,0,0,0.0,1
38.0,21.34,Bras,4.3,377,86,0,14,0,0,0,0.0,1
68.0,33.99,Bras,4.2,94,70,0,30,0,0,0,0.0,1
65.0,45.45,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
19.15,19.15,Panties,4.7,530,0,0,0,0,53,35,12.0,0
65.0,62.0,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
12.99,12.99,Panties,4.4,401,0,0,0,0,53,35,12.0,0
65.0,48.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
50.0,34.93,Bras,4.3,410,41,0,11,48,0,0,0.0,1
65.0,25.89,Bras,4.2,107,0,0,10,90,0,0,0.0,1
16.49,16.49,Panties,4.7,122,93,0,7,0,0,0,0.0,0
22.0,18.99,Panties,4.4,401,0,0,12,0,53,35,0.0,0
55.99,55.99,Bras,4.4,91,82,0,18,0,0,0,0.0,1
12.96,12.96,Panties,4.1,60,86,0,14,0,0,0,0.0,0
27.0,25.4,Panties,4.0,46,100,0,0,0,0,0,0.0,0
32.98,32.98,Panties,4.0,2,0,0,0,0,90,0,10.0,0
65.0,42.99,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
65.0,55.25,Bras,4.4,1143,80,0,20,0,0,0,0.0,1
55.0,29.39,Bras,4.2,585,0,0,15,85,0,0,0.0,1
39.96,39.96,Bras,4.3,410,41,0,11,48,0,0,0.0,1
34.0,34.0,Bras,4.5,19,79,0,0,0,0,0,21.0,0
65.0,42.6,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
59.08,59.08,Bras,4.4,754,100,0,0,0,0,0,0.0,1
65.0,59.15,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
38.0,31.82,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,28.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
60.0,42.24,Bras,4.1,136,81,0,19,0,0,0,0.0,1
65.0,39.57,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
22.0,18.07,Panties,4.4,15,0,0,0,0,92,0,8.0,0
50.0,44.33,Bras,4.3,410,41,0,11,48,0,0,0.0,1
38.0,25.65,Bras,4.3,377,86,0,14,0,0,0,0.0,1
60.0,49.62,Bras,4.4,754,100,0,0,0,0,0,0.0,1
65.0,59.0,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
12.98,12.98,Panties,4.2,121,79,0,0,0,0,0,21.0,0
60.0,50.0,Bras,4.4,754,100,0,0,0,0,0,0.0,1
50.0,25.89,Bras,4.3,410,41,0,11,48,0,0,0.0,1
65.0,21.11,Bras,4.2,107,0,0,10,90,0,0,0.0,1
49.0,25.73,Panties,4.3,408,0,0,0,0,95,0,5.0,0
47.86,47.86,Bras,4.2,961,85,0,15,0,0,0,0.0,1
65.0,45.5,Bras,4.2,107,0,0,10,90,0,0,0.0,1
65.0,39.86,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
49.0,27.83,Panties,4.3,408,0,0,0,0,95,0,5.0,0
38.0,25.2,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,20.45,Bras,4.3,377,86,0,14,0,0,0,0.0,1
24.99,24.99,Panties,4.2,32,72,0,28,0,0,0,0.0,1
50.0,37.95,Bras,4.3,410,54,0,13,33,0,0,0.0,1
38.0,17.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
22.0,17.3,Panties,4.4,401,0,0,0,0,53,35,12.0,0
49.99,49.99,Bras,4.3,410,41,0,11,48,0,0,0.0,1
56.0,23.09,Bras,4.4,92,82,0,18,0,0,0,0.0,1
64.97,64.97,Bras,4.2,107,0,0,10,90,0,0,0.0,1
36.0,25.55,Bras,4.6,61,72,0,0,0,0,0,28.0,0
63.02,63.02,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
51.72,51.72,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,32.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
50.0,34.75,Bras,4.3,410,41,0,11,48,0,0,0.0,1
68.0,54.42,Bras,4.2,94,70,0,30,0,0,0,0.0,1
65.0,47.95,Bras,4.2,107,0,0,10,90,0,0,0.0,1
50.0,37.03,Bras,4.2,961,85,0,15,0,0,0,0.0,1
38.0,26.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,12.07,Bras,4.3,377,86,0,14,0,0,0,0.0,1
22.0,16.94,Panties,4.4,15,0,0,0,0,92,0,8.0,0
68.0,54.5,Bras,4.2,247,80,0,20,0,0,0,0.0,1
38.0,35.0,Bras,4.3,377,86,0,14,0,0,0,0.0,1
48.0,29.79,Bras,4.4,381,82,0,18,0,0,0,0.0,1
55.0,40.0,Bras,4.2,585,0,0,15,85,0,0,0.0,1
60.0,54.97,Bras,4.4,754,82,0,18,0,0,0,0.0,1
38.0,19.95,Bras,4.3,377,86,0,14,0,0,0,0.0,1
68.0,46.26,Bras,4.2,94,70,0,30,0,0,0,0.0,1
50.0,42.97,Bras,4.3,410,41,0,11,48,0,0,0.0,1
38.0,23.14,Bras,4.3,377,86,0,14,0,0,0,0.0,1
49.5,49.5,Bras,4.1,468,0,0,0,100,0,0,0.0,1
68.0,35.27,Bras,4.2,247,80,0,20,0,0,0,0.0,1
46.0,30.59,Bras,4.3,468,71,0,29,0,0,0,0.0,1
20.89,20.89,Bras,4.4,91,82,0,18,0,0,0,0.0,1
38.0,17.99,Bras,3.8,31,71,0,0,0,0,0,29.5,0
65.0,41.99,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
38.0,24.95,Bras,4.3,377,86,0,14,0,0,0,0.0,1
38.0,15.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,28.65,Bras,4.2,107,0,0,10,90,0,0,0.0,1
12.0,12.0,Panties,4.2,121,82,0,0,0,0,0,18.0,0
21.37,21.37,Panties,4.4,401,0,0,12,0,53,35,0.0,0
60.0,55.2,Bras,4.4,754,82,0,18,0,0,0,0.0,1
64.99,64.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
69.93,69.93,Bras,4.2,247,80,0,20,0,0,0,0.0,1
38.0,27.82,Bras,4.3,377,86,0,14,0,0,0,0.0,1
37.99,37.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
65.0,35.22,Bras,4.2,107,0,0,10,90,0,0,0.0,1
38.0,23.99,Bras,4.3,377,86,0,14,0,0,0,0.0,1
40.0,40.0,Bras,4.4,754,100,0,0,0,0,0,0.0,1
50.0,32.0,Bras,4.3,410,41,0,11,48,0,0,0.0,1
38.0,34.18,Bras,4.3,377,86,0,14,0,0,0,0.0,1
64.0,64.0,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
56.0,32.0,Bras,4.4,90,82,0,18,0,0,0,0.0,1
50.0,20.83,Bras,4.3,410,41,0,11,48,0,0,0.0,1
65.0,34.99,Bras,4.2,107,0,0,10,90,0,0,0.0,1
64.49,64.49,Bras,4.3,1855,80,0,20,0,0,0,0.0,1
56.0,56.0,Bras,4.4,92,82,0,18,0,0,0,0.0,1
38.0,23.97,Bras,4.3,377,86,0,14,0,0,0,0.0,1
28.0,9.99,Bras,3.1,6,0,0,0,0,92,0,8.0,0
