mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
12.0,12.0,0,4.5,99,82,0,0,0,0,0,18.0,0
72.0,34.99,1,3.8,98,72,0,28,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
38.0,22.99,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
42.0,42.0,1,3.8,194,70,0,0,0,0,0,30.0,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
33.0,33.0,0,3.8,12,72,0,0,0,0,0,28.0,0
60.0,54.99,1,4.4,755,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
46.0,39.99,1,4.3,472,71,0,29,0,0,0,0.0,1
50.0,36.58,1,4.2,963,85,0,15,0,0,0,0.0,1
39.0,39.0,0,4.7,123,93,0,7,0,0,0,0.0,0
38.0,25.99,1,4.3,377,86,0,14,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
64.9,64.9,1,4.3,1858,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
46.0,46.0,1,4.3,472,71,0,29,0,0,0,0.0,1
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
72.0,34.99,1,3.8,98,72,0,28,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
60.0,48.0,1,4.4,755,82,0,18,0,0,0,0.0,1
22.0,20.29,0,4.4,401,0,0,0,0,53,35,12.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,35.0,1,4.3,377,86,0,14,0,0,0,0.0,1
42.0,42.0,1,3.8,194,70,0,0,0,0,0,30.0,0
65.0,65.0,1,4.2,107,0,0,10,90,0,0,0.0,1
50.0,50.0,1,4.1,469,0,0,0,100,0,0,0.0,1
50.0,50.0,1,4.1,469,0,0,0,100,0,0,0.0,1
65.0,44.0,1,4.2,107,0,0,10,90,0,0,0.0,1
44.0,44.0,1,4.0,21,88,0,12,0,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
44.0,39.6,1,4.1,89,83,0,0,0,0,0,17.0,0
38.0,34.2,1,3.8,31,71,0,0,0,0,0,29.5,0
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
38.0,38.0,1,4.3,377,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
60.0,34.99,1,4.4,755,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,24.95,1,4.3,377,86,0,14,0,0,0,0.0,1
42.0,42.0,1,3.8,194,67,0,33,0,0,0,0.0,1
46.0,29.95,1,4.4,279,87,0,13,0,0,0,0.0,1
52.36,52.36,1,4.3,410,41,0,11,48,0,0,0.0,1
50.0,45.0,1,4.2,963,85,0,15,0,0,0,0.0,1
33.0,30.0,0,4.7,456,0,0,0,0,90,0,10.0,0
60.0,60.0,1,4.4,815,91,0,9,0,0,0,0.0,1
20.0,10.5,0,4.7,530,0,0,0,0,53,35,12.0,0
42.0,42.0,1,3.8,194,70,0,0,0,0,0,30.0,0
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
36.0,24.68,1,4.6,61,72,0,0,0,0,0,28.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
18.0,18.0,1,4.0,513,89,0,11,0,0,0,0.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
37.78,37.78,0,4.6,104,0,0,0,0,53,35,12.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
65.0,54.5,1,4.3,1858,80,0,20,0,0,0,0.0,1
39.0,21.0,0,4.7,151,93,0,7,0,0,0,0.0,0
65.0,46.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
71.49,71.49,1,4.2,107,0,0,10,90,0,0,0.0,1
59.99,59.99,0,5.0,1,83,0,0,0,0,0,17.0,0
65.0,65.0,1,4.2,107,0,0,10,90,0,0,0.0,1
50.0,36.99,1,4.2,963,85,0,15,0,0,0,0.0,1
39.9,39.9,1,4.3,377,86,0,14,0,0,0,0.0,1
44.0,39.6,1,4.0,13,79,0,0,0,0,0,21.5,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
33.0,30.0,0,4.7,456,0,0,0,0,90,0,10.0,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
39.0,39.0,0,4.7,151,93,0,7,0,0,0,0.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,34.95,1,4.3,1858,80,0,20,0,0,0,0.0,1
28.0,9.99,1,3.1,6,0,0,0,0,92,0,8.0,0
50.0,46.99,1,4.3,410,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
65.0,62.0,1,4.4,815,91,0,9,0,0,0,0.0,1
72.0,72.0,1,3.8,98,72,0,28,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
38.0,29.35,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
42.0,37.8,1,3.8,194,67,0,33,0,0,0,0.0,1
59.99,59.99,0,5.0,1,83,0,0,0,0,0,17.0,0
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
36.0,36.0,1,4.6,61,72,0,0,0,0,0,28.0,0
44.95,44.95,1,4.2,107,0,0,10,90,0,0,0.0,1
44.0,39.6,1,4.1,89,83,0,0,0,0,0,17.0,0
46.0,29.95,1,4.4,279,87,0,13,0,0,0,0.0,1
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
38.0,19.99,1,4.3,377,86,0,14,0,0,0,0.0,1
49.0,40.58,0,4.3,412,0,0,0,0,95,0,5.0,0
46.0,46.0,1,4.4,279,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,107,0,0,10,90,0,0,0.0,1
65.0,62.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
18.0,15.41,1,4.0,513,89,0,11,0,0,0,0.0,0
46.0,46.0,1,4.4,279,87,0,13,0,0,0,0.0,1
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
38.0,24.42,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,31.82,1,4.3,377,86,0,14,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
45.0,45.0,1,4.2,107,0,0,10,90,0,0,0.0,1
48.0,48.0,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,25.99,1,4.3,377,86,0,14,0,0,0,0.0,1
60.0,60.0,1,4.4,755,100,0,0,0,0,0,0.0,1
38.0,29.35,1,4.3,377,86,0,14,0,0,0,0.0,1
50.0,50.0,1,4.3,410,54,0,13,33,0,0,0.0,1
60.0,60.0,1,4.4,755,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,21.89,1,4.3,377,86,0,14,0,0,0,0.0,1
39.0,39.0,0,4.1,58,88,0,0,0,0,0,12.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
44.0,39.6,1,4.0,13,79,0,0,0,0,0,21.5,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
65.0,34.99,1,4.2,107,0,0,10,90,0,0,0.0,1
46.0,36.22,1,4.3,472,71,0,29,0,0,0,0.0,1
42.0,24.97,1,3.8,194,67,0,33,0,0,0,0.0,1
50.0,50.0,1,4.1,469,0,0,0,100,0,0,0.0,1
44.95,44.95,1,4.2,107,0,0,10,90,0,0,0.0,1
72.0,49.99,1,3.8,98,72,0,28,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
39.0,39.0,0,4.4,73,88,0,0,0,0,0,12.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
45.2,45.2,0,4.6,104,0,0,0,0,53,35,12.0,0
60.0,60.0,1,4.4,755,100,0,0,0,0,0,0.0,1
49.49,49.49,1,4.3,410,41,0,11,48,0,0,0.0,1
44.0,39.6,1,4.0,13,79,0,0,0,0,0,21.5,0
20.0,20.0,0,4.7,530,0,0,0,0,53,35,12.0,0
50.44,50.44,1,3.8,98,72,0,28,0,0,0,0.0,1
65.0,65.0,1,4.2,107,0,0,10,90,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
60.0,48.0,1,4.4,755,82,0,18,0,0,0,0.0,1
39.0,39.0,0,4.7,151,93,0,7,0,0,0,0.0,0
42.0,27.99,1,3.8,194,67,0,33,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
33.0,25.99,0,3.9,91,75,0,0,0,0,0,25.0,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
72.0,54.5,1,3.8,98,72,0,28,0,0,0,0.0,1
22.0,22.0,0,4.4,401,0,0,0,0,53,35,12.0,0
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
32.0,21.95,1,3.9,78,0,0,0,0,92,0,8.0,0
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
42.26,42.26,1,4.1,89,83,0,0,0,0,0,17.0,0
55.0,40.0,1,4.2,585,0,0,15,85,0,0,0.0,1
20.0,20.0,0,4.7,530,0,0,0,0,53,35,12.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
12.0,12.0,0,4.7,530,0,0,0,0,53,35,12.0,0
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,1,4.3,472,71,0,29,0,0,0,0.0,1
39.95,39.95,1,4.2,107,0,0,10,90,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
44.0,39.6,1,4.0,13,79,0,0,0,0,0,21.5,0
65.0,59.87,1,4.3,1858,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.3,472,71,0,29,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
35.1,35.1,1,4.6,61,72,0,0,0,0,0,28.0,0
50.0,25.99,1,4.3,410,41,0,11,48,0,0,0.0,1
55.0,50.0,1,4.2,585,0,0,15,85,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
65.0,40.12,1,4.2,107,0,0,10,90,0,0,0.0,1
50.0,20.99,1,4.3,410,41,0,11,48,0,0,0.0,1
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
60.0,27.59,1,4.4,755,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,755,100,0,0,0,0,0,0.0,1
33.0,19.8,0,4.2,15,0,0,0,0,95,0,5.0,0
20.0,20.0,0,4.7,530,0,0,0,0,53,35,12.0,0
72.0,72.0,1,3.8,98,72,0,28,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
38.0,23.15,1,4.3,377,86,0,14,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
20.0,20.0,0,4.7,530,0,0,0,0,53,35,12.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
38.0,23.92,1,4.3,377,86,0,14,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
54.99,54.99,1,4.2,585,0,0,15,85,0,0,0.0,1
36.0,32.4,1,4.6,61,72,0,0,0,0,0,28.0,0
44.0,44.0,1,4.1,89,83,0,0,0,0,0,17.0,0
50.0,27.71,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,34.2,1,3.8,31,71,0,0,0,0,0,29.5,0
65.0,42.0,1,4.2,107,0,0,10,90,0,0,0.0,1
22.0,17.46,0,4.4,17,0,0,0,0,92,0,8.0,0
37.93,37.93,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.4,279,100,0,0,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
22.0,22.0,0,4.8,5,43,0,9,48,0,0,0.0,0
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
65.0,52.87,1,4.2,107,0,0,10,90,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
59.99,59.99,0,5.0,1,83,0,0,0,0,0,17.0,0
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
60.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
22.0,15.99,0,4.4,17,0,0,0,0,92,0,8.0,0
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
59.99,59.99,1,4.3,410,41,0,11,48,0,0,0.0,1
46.0,43.0,1,4.4,279,100,0,0,0,0,0,0.0,1
60.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
48.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
39.0,39.0,0,4.1,58,88,0,0,0,0,0,12.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
44.0,44.0,1,4.1,89,83,0,0,0,0,0,17.0,0
22.0,22.0,0,4.8,5,43,0,9,48,0,0,0.0,0
36.0,32.4,1,4.6,61,72,0,0,0,0,0,28.0,0
50.0,29.95,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
38.0,38.0,1,4.3,377,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
65.0,44.19,1,4.2,107,0,0,10,90,0,0,0.0,1
33.0,33.0,0,4.4,70,85,0,0,0,0,0,15.0,0
50.0,20.99,1,4.3,410,41,0,11,48,0,0,0.0,1
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
12.0,12.0,0,4.2,121,82,0,0,0,0,0,18.0,0
12.0,12.0,0,4.5,99,82,0,0,0,0,0,18.0,0
33.0,33.0,0,4.2,15,0,0,0,0,95,0,5.0,0
44.0,39.6,1,4.1,89,83,0,0,0,0,0,17.0,0
39.0,39.0,0,4.1,58,88,0,0,0,0,0,12.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
44.0,33.11,1,4.0,21,88,0,12,0,0,0,0.0,1
48.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
32.5,32.5,0,4.3,412,0,0,0,0,95,0,5.0,0
50.0,50.0,1,4.3,410,54,0,13,33,0,0,0.0,1
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
65.0,45.76,1,4.4,1145,80,0,20,0,0,0,0.0,1
60.0,34.99,1,4.4,755,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
38.0,38.0,1,4.3,377,100,0,0,0,0,0,0.0,1
25.28,25.28,0,4.3,412,0,0,0,0,95,0,5.0,0
45.0,45.0,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,38.0,1,4.3,377,100,0,0,0,0,0,0.0,1
38.0,23.01,1,4.3,377,86,0,14,0,0,0,0.0,1
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
60.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
18.0,18.0,1,4.0,513,89,0,11,0,0,0,0.0,0
42.0,42.0,1,3.8,194,70,0,0,0,0,0,30.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
50.0,47.0,1,4.2,963,85,0,15,0,0,0,0.0,1
44.0,39.95,1,4.1,89,83,0,0,0,0,0,17.0,0
12.0,12.0,0,4.2,121,79,0,0,0,0,0,21.0,0
65.0,62.0,1,4.2,107,0,0,10,90,0,0,0.0,1
60.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
35.0,35.0,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
46.0,46.0,1,4.4,279,100,0,0,0,0,0,0.0,1
60.0,56.0,1,4.4,755,82,0,18,0,0,0,0.0,1
45.49,45.49,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,26.99,1,4.3,377,86,0,14,0,0,0,0.0,1
39.96,39.96,1,4.3,410,41,0,11,48,0,0,0.0,1
72.0,34.99,1,3.8,98,72,0,28,0,0,0,0.0,1
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
65.0,33.94,1,4.2,107,0,0,10,90,0,0,0.0,1
38.0,21.89,1,4.3,377,86,0,14,0,0,0,0.0,1
46.0,46.0,1,4.4,279,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
38.0,28.99,1,4.3,377,86,0,14,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
44.0,30.99,1,4.0,13,79,0,0,0,0,0,21.5,0
46.0,46.0,1,4.3,472,71,0,29,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
33.0,13.39,0,3.8,12,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.2,107,0,0,10,90,0,0,0.0,1
22.0,14.99,0,4.4,401,0,0,0,0,53,35,12.0,0
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
39.0,39.0,0,4.1,58,88,0,0,0,0,0,12.0,0
46.0,41.4,1,4.3,472,71,0,29,0,0,0,0.0,1
18.0,18.0,1,4.0,513,89,0,11,0,0,0,0.0,0
65.0,37.0,1,4.2,107,0,0,10,90,0,0,0.0,1
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
22.0,22.0,0,4.4,401,0,0,0,0,53,35,12.0,0
44.0,44.0,1,4.0,21,88,0,12,0,0,0,0.0,1
60.0,39.95,1,4.4,755,100,0,0,0,0,0,0.0,1
38.0,19.88,1,4.3,377,86,0,14,0,0,0,0.0,1
36.0,29.49,1,4.6,61,72,0,0,0,0,0,28.0,0
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
14.99,14.99,0,4.3,94,41,0,11,48,0,0,0.0,0
20.0,14.83,0,4.7,530,0,0,0,0,53,35,12.0,0
50.0,50.0,1,4.1,469,0,0,0,100,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
13.0,8.99,0,4.2,121,82,0,0,0,0,0,18.0,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
50.0,45.39,1,4.3,410,41,0,11,48,0,0,0.0,1
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
45.0,45.0,1,4.2,107,0,0,10,90,0,0,0.0,1
33.0,19.8,0,4.2,15,0,0,0,0,95,0,5.0,0
44.0,44.0,0,4.6,104,0,0,0,0,53,35,12.0,0
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
66.42,66.42,1,4.3,1858,80,0,20,0,0,0,0.0,1
44.0,44.0,1,4.0,13,79,0,0,0,0,0,21.5,0
46.0,46.0,1,4.4,279,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
60.0,39.95,1,4.4,755,100,0,0,0,0,0,0.0,1
36.0,29.96,1,4.6,61,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
50.0,29.95,1,4.3,410,41,0,11,48,0,0,0.0,1
63.02,63.02,1,4.3,1858,80,0,20,0,0,0,0.0,1
65.0,34.99,1,4.3,1858,80,0,20,0,0,0,0.0,1
41.0,41.0,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,1858,80,0,20,0,0,0,0.0,1
65.0,61.2,1,4.2,107,0,0,10,90,0,0,0.0,1
39.0,39.0,0,4.7,151,93,0,7,0,0,0,0.0,0
65.0,62.0,1,4.4,815,91,0,9,0,0,0,0.0,1
50.0,25.89,1,4.3,410,41,0,11,48,0,0,0.0,1
39.0,39.0,0,4.1,58,88,0,0,0,0,0,12.0,0
50.0,28.0,1,4.3,410,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
60.0,48.0,1,4.4,755,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
60.0,48.0,1,4.4,755,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
72.0,54.5,1,3.8,98,72,0,28,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
12.0,12.0,0,4.2,121,82,0,0,0,0,0,18.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
19.97,19.97,0,4.3,412,0,0,0,0,95,0,5.0,0
42.0,42.0,1,3.8,194,67,0,33,0,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
36.0,36.0,1,4.6,61,72,0,0,0,0,0,28.0,0
50.0,50.0,1,4.3,410,41,0,11,48,0,0,0.0,1
38.0,24.99,1,4.3,377,86,0,14,0,0,0,0.0,1
22.0,17.5,0,4.4,17,0,0,0,0,92,0,8.0,0
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
50.0,39.95,1,4.2,962,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
38.0,21.99,1,4.3,377,86,0,14,0,0,0,0.0,1
33.0,33.0,0,5.0,1,91,0,0,0,0,0,9.0,0
33.0,33.0,0,3.9,91,72,0,0,0,0,0,28.0,0
60.0,60.0,1,4.4,755,100,0,0,0,0,0,0.0,1
38.0,38.0,1,4.3,377,86,0,14,0,0,0,0.0,1
50.0,45.97,1,4.3,410,41,0,11,48,0,0,0.0,1
46.0,46.0,1,4.3,472,71,0,29,0,0,0,0.0,1
38.0,34.18,1,4.3,377,86,0,14,0,0,0,0.0,1
33.0,33.0,0,4.2,15,0,0,0,0,95,0,5.0,0
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.4,1145,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
50.0,50.0,1,4.3,410,54,0,13,33,0,0,0.0,1
42.0,37.8,1,3.8,194,67,0,33,0,0,0,0.0,1
65.0,25.0,1,4.2,107,0,0,10,90,0,0,0.0,1
46.0,46.0,1,4.2,168,82,0,18,0,0,0,0.0,1
27.0,27.0,0,4.3,94,82,0,18,0,0,0,0.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
38.0,25.99,1,4.3,377,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,815,91,0,9,0,0,0,0.0,1
46.0,46.0,1,4.2,731,87,0,13,0,0,0,0.0,1
50.0,50.0,1,4.2,963,85,0,15,0,0,0,0.0,1
35.1,35.1,1,4.6,61,72,0,0,0,0,0,28.0,0
32.0,27.7,1,3.9,78,0,0,0,0,92,0,8.0,0
44.0,39.6,1,4.0,13,79,0,0,0,0,0,21.5,0
30.18,30.18,0,4.6,104,0,0,0,0,53,35,12.0,0
65.0,56.95,1,4.2,107,0,0,10,90,0,0,0.0,1
64.8,64.8,1,4.3,1858,80,0,20,0,0,0,0.0,1
22.0,22.0,0,4.4,401,0,0,0,0,53,35,12.0,0
60.0,60.0,1,4.4,755,82,0,18,0,0,0,0.0,1
